year,open,high,low,close,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,ht_trendline,kama10,kama20,kama30,sar,trima5,trima10,trima20,adx5,adx10,adx20,apo,cci5,cci10,cci15,macd510,macd520,macd1020,macd1520,macd1226,mom10,mom15,mom20,roc5,roc10,roc20,ppo,rsi14,rsi8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ultosc,willr,atr,trange,typprice,ht_dcperiod,beta,company,average
2020,37.69686686,37.79179644,37.60023917,37.69800691,441214.5302,37.69470954,37.6905857,37.6864624,37.6823569,37.69470935,37.69059118,37.68649749,37.6824532,37.89248864,37.69470954,37.49693044,37.67385218,37.69319972,37.69553791,37.69221024,101.4,37.69471078,37.69058367,37.68234854,43.04813338,31.72329294,24.42971776,0.011520898,-1.99865167,-1.578725883,-1.409082429,0.004118178,0.012256151,0.008137973,0.004044283,0.011266824,0.016478873,0.024698379,0.032928514,0.019264111,0.03809491,0.07599134,0.020320066,50.20847164,49.99958074,49.81733804,49.81846711,49.81586168,49.81733804,48.84814918,48.84921318,51.0471183,-50.66616326,0.194986747,0.195235185,37.69668084,21.89601109,0.442802463,SAIL,56.59191602
2021,106.9067407,107.1264792,106.6712325,106.9024396,820490.2527,106.8988361,106.8943605,106.8898862,106.8853739,106.8988424,106.8943496,106.8898152,106.8852132,107.3907406,106.8988361,106.4069316,106.8852123,106.8721505,106.8567313,106.8401847,45.0426082,106.8988338,106.8943568,106.8853936,41.89840286,31.67342095,24.52319448,0.012628226,-5.878762826,-6.541754976,-6.819870888,0.004492811,0.013629204,0.009136393,0.004602027,0.012948592,0.017917545,0.026954666,0.036024207,0.013489515,0.026843485,0.053505307,0.014196033,49.56493606,49.15897739,48.72893713,48.72645954,48.7308029,48.72893713,47.49765908,47.49417688,50.71907974,-51.86623478,0.464811897,0.464640406,106.9000504,22.01233278,0.515220824,SAIL,160.4620954
2022,103.6944118,103.8577843,103.5199804,103.6892549,516673.0114,103.697502,103.7076471,103.7179007,103.7283147,103.6974705,103.7077329,103.7180831,103.7284746,104.0433643,103.697502,103.3516396,103.7446741,103.6953235,103.6926583,103.7368788,20.15,103.6975142,103.7076608,103.7281991,41.04977727,31.03197624,24.14549733,-0.029102187,-4.965626417,-4.29058157,-4.324750662,-0.010262446,-0.031004113,-0.020741667,-0.010391461,-0.029050776,-0.040823529,-0.061921569,-0.08272549,-0.018507631,-0.037057873,-0.075054017,-0.028471562,48.7427054,48.74680769,48.65370311,48.66240973,48.64713364,48.65370311,48.8660491,48.89874487,50.26354546,-51.85076501,0.343056985,0.343156863,103.6890065,22.12650645,0.488451542,SAIL,155.6177745
2020,727.9669886,729.1428028,726.7298822,727.9465276,34843.77376,727.9259394,727.8999081,727.8746626,727.8506999,727.9259166,727.9007623,727.8768265,727.8537759,730.4069359,727.9259394,725.4449429,727.9017189,727.9347572,727.808913,727.8418456,607.0037214,727.9259586,727.8998853,727.849702,41.94275462,31.43737758,24.18281703,0.066115173,-1.244619872,-0.416658619,0.897096068,0.025154309,0.072140739,0.046986629,0.023071851,0.064374832,0.10294751,0.151083445,0.192543742,0.008996186,0.017964964,0.034495406,0.008582657,50.61941837,50.40625711,49.49452056,49.49771186,49.4909012,49.49452056,48.51957137,48.52245593,50.40284855,-50.73548403,2.466681296,2.461816958,727.9397376,21.38059537,0.501778803,SBICARD,1092.507744
2021,1013.282018,1014.672859,1011.789226,1013.247485,32450.1132,1013.239101,1013.22879,1013.218667,1013.208674,1013.239148,1013.228928,1013.218814,1013.208721,1016.200533,1013.239101,1010.277669,1013.164042,1013.245052,1013.207101,1013.249575,495.1,1013.239091,1013.22874,1013.208543,43.14875565,31.73916101,24.02822188,0.028027874,-0.361539602,0.573399059,1.187882349,0.010220075,0.030426687,0.020206612,0.01009225,0.028264001,0.041049333,0.060963419,0.080634355,0.00382351,0.007474981,0.014591531,0.003203568,50.19604347,50.24186603,50.46260672,50.46015799,50.46438862,50.46260672,49.52097539,49.52185959,50.62251529,-49.37473349,2.932149922,2.932268871,1013.236523,21.75024079,0.420604159,SBICARD,1520.567472
2022,871.8802549,872.7957843,870.8687647,871.8523922,15533.11294,871.9319294,872.0308196,872.1282719,872.2238725,871.9317568,872.0293237,872.1250736,872.219872,873.9749573,871.9319294,869.8889015,872.3458737,872.1078856,872.2622631,872.3501993,495.1,871.931987,872.0309719,872.2254517,42.78439497,32.01865429,25.52153332,-0.265417798,-4.562080967,-6.444564764,-8.290694038,-0.097566862,-0.288115188,-0.190548326,-0.094798428,-0.265311301,-0.394098039,-0.585470588,-0.765490196,-0.021448175,-0.04276958,-0.083291064,-0.030243363,48.0620296,48.38717505,49.51762759,49.51992701,49.51306745,49.51762759,50.03565337,50.03831384,50.86936344,-51.65745794,1.965800322,1.967862745,871.8389804,21.66446914,0.479539519,SBICARD,1308.230167
2017,672.1723279,672.8803828,671.4649923,672.1617504,9641.714981,672.1675194,672.1742731,672.1824851,672.1930919,672.167478,672.1757407,672.185794,672.1971157,673.5146564,672.1675194,670.8203823,672.1550016,672.176935,672.2439234,672.3502094,738,672.1675026,672.174432,672.191221,44.99373457,33.06655358,23.97655987,-0.03063511,-3.293008253,-3.696909095,-3.702437576,-0.008262758,-0.029637761,-0.02137493,-0.01132513,-0.032384754,-0.026997123,-0.052965258,-0.079420226,-0.001414925,-0.002679189,-0.00898299,-0.004323783,49.55568614,49.47004998,48.46319325,48.47424954,48.45687999,48.46319325,48.49178301,48.50478657,49.06969415,-51.598187,1.437109245,1.431887586,672.1690418,21.3982275,0.185679395,SBILIFE,1008.612879
2018,652.8098167,653.6977022,651.9092266,652.7994643,5029.810138,652.8101991,652.8234867,652.8367337,652.8499312,652.810175,652.8234571,652.836753,652.8501022,654.6031487,652.8101991,651.0172495,652.8662347,652.8634668,652.8650337,652.9194537,726.3650867,652.8102098,652.8234953,652.8499751,43.48904985,31.99975313,23.48585389,-0.037023789,-2.232005155,-3.413817239,-3.855541977,-0.013282102,-0.039927142,-0.02664504,-0.013349164,-0.037412231,-0.053227824,-0.079558928,-0.105887312,-0.002876779,-0.005905092,-0.01199537,-0.00570017,49.39472364,49.19848971,49.12897516,49.12805066,49.1292443,49.12897516,48.78319746,48.78427534,49.69405585,-51.37859738,1.81289368,1.812971121,652.802131,20.92246302,0.326120606,SBILIFE,979.6523155
2019,750.2728782,751.2450573,749.2376297,750.2827799,20014.14877,750.2430573,750.1931871,750.1429082,750.0923226,750.2429785,750.192853,750.1423548,750.091632,752.2927179,750.2430573,748.1933967,750.0450557,750.155371,750.0805556,749.9035976,635.3787275,750.2430579,750.1932853,750.0926212,44.06461797,32.61929491,24.13337766,0.141816193,-2.235005787,-2.826003347,-2.576398735,0.050125427,0.151346426,0.101220999,0.050722801,0.142096934,0.199939924,0.301419989,0.403558165,0.014318395,0.028574514,0.057178644,0.018491778,50.24264037,49.84645555,51.92661577,51.9274569,51.92750783,51.92661577,49.401175,49.39781616,52.43652862,-48.55581934,2.033912052,2.034918078,750.2551557,21.1787114,0.400994499,SBILIFE,1125.863872
2020,828.1666755,829.503739,826.7699894,828.1506404,19738.94063,828.1565581,828.1644754,828.1731898,828.1824005,828.1567246,828.1650657,828.1739636,828.1831408,831.0583053,828.1565581,825.2548108,828.247094,828.1202374,828.0224202,827.7889024,485,828.1565604,828.1642814,828.1818806,41.36988927,29.8645201,21.71397696,-0.025817678,-0.747401033,-1.038661894,-0.749000505,-0.008341084,-0.026416203,-0.018075119,-0.009177182,-0.025775269,-0.032444858,-0.051695456,-0.070993888,0.001528275,0.002076328,0.002325049,-0.002677719,49.97719839,49.88635103,50.06335841,50.06071039,50.06412898,50.06335841,49.92180308,49.92482259,50.31962282,-50.05560427,2.77736614,2.777230933,828.1414563,21.59945047,0.420253176,SBILIFE,1242.888734
2021,1041.563816,1042.859132,1040.18788,1041.544583,26661.25136,1041.513096,1041.473608,1041.433818,1041.393941,1041.513049,1041.473434,1041.433715,1041.393985,1044.155475,1041.513096,1038.870717,1041.343898,1041.454858,1041.365361,1041.323039,485,1041.513081,1041.473675,1041.394083,40.36231447,29.17321814,21.40705358,0.111566847,-1.199659839,-0.82559916,-0.460503555,0.039615055,0.119064124,0.079449069,0.039730656,0.111236729,0.158261739,0.238450316,0.318036419,0.008404187,0.016837383,0.033716664,0.010754974,50.12041055,50.00348999,50.21322921,50.21331623,50.21295976,50.21322921,49.42055839,49.41928975,50.82918018,-49.90662444,2.696692249,2.696841736,1041.530532,21.73221411,0.455248667,SBILIFE,1562.953072
2022,1198.683647,1200.247824,1197.017569,1198.65902,17378.4051,1198.696275,1198.740092,1198.781809,1198.82168,1198.695567,1198.738138,1198.778548,1198.818136,1201.790899,1198.696275,1195.60165,1198.831414,1198.710378,1198.653389,1198.69976,485,1198.696396,1198.740687,1198.823457,40.89530871,30.09102528,22.05136489,-0.109952991,0.509280304,0.40833745,1.379657089,-0.042571065,-0.122569406,-0.079998341,-0.03958766,-0.111551608,-0.174529412,-0.253627451,-0.324254902,-0.006889195,-0.013352367,-0.02479063,-0.009340253,49.59019833,49.69872262,51.20681518,51.22402271,51.19586041,51.20681518,51.09304326,51.10611516,51.14776075,-49.16730358,3.2500653,3.252392157,1198.641471,21.49994861,0.469996391,SBILIFE,1798.756608
2015,262.6984639,263.0402415,262.3215089,262.6873764,192914.5363,262.6974492,262.7100746,262.7225671,262.7347851,262.6974475,262.7099319,262.7222619,262.73452,263.4513434,262.6974492,261.943555,262.7510154,262.6809707,262.6816477,262.6990249,309.7143906,262.6974457,262.7100769,262.7349829,41.81906965,31.20979453,23.46887161,-0.034196136,-2.526630657,-4.192584553,-4.202451093,-0.012484483,-0.037072589,-0.024588116,-0.012257971,-0.034338993,-0.050355177,-0.074575268,-0.098304031,-0.008404592,-0.016805972,-0.032719529,-0.012901963,49.39982158,49.34554879,50.28622407,50.28509243,50.28914088,50.28622407,49.77852992,49.77476959,50.96800171,-49.71135061,0.733218599,0.732741372,262.6830423,21.91917856,0.557120183,SBIN,394.200996
2016,219.1801164,219.4750775,218.8650786,219.1746995,283264.9099,219.1719139,219.1684133,219.1648993,219.161424,219.1719103,219.1684134,219.1649164,219.1614166,219.8189407,219.1719139,218.524887,219.1487813,219.2049193,219.1852998,219.1648083,313.85,219.1719143,219.168421,219.161406,42.25422989,32.46676947,25.50931799,0.009751891,-3.108691314,-3.444788,-3.532076048,0.003496875,0.010493722,0.006996847,0.003499846,0.009796417,0.014039811,0.020919672,0.027864796,0.00450479,0.009157225,0.018392241,0.004161415,49.96318066,49.78678472,49.95535572,49.95657988,49.95380874,49.95535572,48.89961273,48.89961273,50.86843485,-50.26899574,0.622804853,0.622893892,219.1716185,22.00566178,0.556323656,SBIN,328.9076168
2017,286.0696994,286.3789869,285.7425857,286.0634393,222724.6828,286.0569624,286.0488823,286.040876,286.0328761,286.05697,286.0489252,286.0409083,286.0328959,286.7178552,286.0569624,285.3960695,286.0307129,286.0573358,286.0701398,286.0881955,211.1794113,286.0569608,286.0488753,286.0328482,41.88504283,31.08353087,23.37197761,0.022369328,-4.819783896,-4.544393876,-4.22490714,0.008044805,0.024074092,0.016029286,0.008012395,0.022446697,0.032233214,0.048183587,0.064090713,0.007035323,0.014000638,0.02769343,0.008043524,49.81002638,49.53918857,49.20174134,49.20031751,49.2029576,49.20174134,48.29585938,48.29578955,50.45303103,-51.07165838,0.647974261,0.647959239,286.0616706,21.91481407,0.507901855,SBIN,429.2502798
2018,275.2958884,275.6724833,274.9124463,275.2904008,302453.5299,275.2919421,275.2938606,275.2957356,275.2975882,275.2919394,275.2938334,275.2957142,275.2975994,276.0876931,275.2919421,274.4961912,275.2864451,275.2912308,275.3177796,275.3339456,148.4,275.2919456,275.293861,275.2976147,42.03333322,31.69892658,24.38244841,-0.005185555,-3.371152516,-3.419120694,-3.85806001,-0.001894047,-0.005660043,-0.003765995,-0.001885194,-0.0052881,-0.007646707,-0.011257954,-0.014931745,-7.64E-05,-0.000154568,-8.24E-05,-0.001667672,49.51714002,49.37869218,48.51325456,48.51389953,48.51149334,48.51325456,48.77981361,48.78284287,49.40043406,-51.68159319,0.773589258,0.773513896,275.2917768,21.96609481,0.540299984,SBIN,413.1287064
2019,309.2531704,309.6609175,308.8267122,309.2477881,376341.0483,309.2436526,309.238461,309.2332443,309.228019,309.2436465,309.2384407,309.2332109,309.2279692,310.1054699,309.2436526,308.3818354,309.2511962,309.2421635,309.2200033,309.2317676,148.4,309.2436518,309.2384682,309.2280331,41.20823784,30.84847945,23.44910031,0.0146627,-1.51968781,-1.205865727,-0.101509116,0.005205775,0.015677274,0.010471498,0.005241671,0.014673635,0.020805571,0.031193337,0.041802294,0.004437983,0.00903266,0.018540965,0.004703564,50.16583059,50.01517269,50.16013562,50.16005677,50.16075767,50.16013562,49.11657097,49.11701325,50.66786167,-49.72306118,0.846098604,0.846198798,309.2451393,22.16599204,0.55241526,SBIN,464.0742736
2020,224.107021,224.5036726,223.6885304,224.098642,811114.5744,224.1049333,224.1127571,224.1206132,224.1284875,224.1049255,224.1127779,224.1206536,224.1285457,224.9910494,224.1049333,223.2188172,224.1413164,224.1190583,224.1764947,224.1764459,148.4,224.1049369,224.1127599,224.1284681,41.39393962,31.19604941,24.03523029,-0.022070055,-1.027854237,-0.686187119,-0.494682847,-0.007852411,-0.023620192,-0.015767781,-0.007892131,-0.022096546,-0.031357959,-0.047145894,-0.062971034,-0.002072318,-0.004422555,-0.008885445,-0.007155532,49.98153647,49.89740629,49.86238948,49.86362483,49.8607609,49.86238948,49.40184188,49.40161235,50.57928437,-50.25627355,0.836745885,0.836752591,224.0969484,21.99047375,0.555880771,SBIN,336.3479378
2021,414.317415,414.8828281,413.7255093,414.3143054,469312.3852,414.2942098,414.2691638,414.2441647,414.2192146,414.2942308,414.2692032,414.2442053,414.2192204,415.53168,414.2942098,413.0567395,414.2029729,414.2437818,414.2059981,414.0887206,148.4,414.294206,414.2691495,414.2191697,41.11588899,30.59962633,22.85663494,0.069897478,-1.39094029,-1.515117986,-0.697821693,0.025027645,0.075010471,0.049982826,0.024984957,0.069934486,0.100194521,0.15004863,0.199846004,0.01539927,0.030757719,0.06165255,0.019480412,50.48236806,50.25877644,50.58392241,50.581609,50.58511436,50.58392241,49.19141926,49.19043939,50.98832794,-49.08033197,1.178372258,1.178494624,414.3075476,21.83539888,0.539691055,SBIN,621.7455828
2022,514.1890392,514.8816863,513.4823137,514.2038824,277134.6659,514.1608118,514.1072471,514.0536013,513.9990118,514.1608336,514.1068863,514.0522663,513.997113,515.6233256,514.1608118,512.698298,513.9163793,514.0700115,513.9993362,513.861357,148.4,514.1607777,514.1072092,513.9996144,41.54054179,30.52321397,22.96957727,0.153393791,4.824780526,7.847076314,9.649123302,0.053947311,0.163720583,0.109773272,0.055153316,0.154636619,0.214,0.323215686,0.437,0.023114214,0.046149262,0.094357062,0.031512797,52.04567185,51.91401343,52.71499271,52.72185419,52.72203062,52.71499271,50.11217367,50.08562347,51.68868322,-46.50447108,1.419530743,1.422058824,514.1892941,22.43566783,0.584624681,SBIN,771.6228431
2015,11151.65249,11173.01917,11134.15825,11155.23874,287.0705151,11155.14924,11155.07263,11155.00595,11154.93612,11155.15805,11155.07979,11155.00809,11154.94,11193.55914,11155.14924,11116.73935,11155.40821,11154.27401,11154.98986,11154.69511,8320.658626,11155.14812,11155.06595,11154.93436,47.35091339,35.28850949,27.0512867,0.19725805,-1.624519646,-3.237926437,-3.165682994,0.078262739,0.218055986,0.139793033,0.06807746,0.187672496,0.313007697,0.453087626,0.603774423,0.003713417,0.006332038,0.012057137,0.001824685,49.70409394,49.57411418,48.98388834,48.97995932,48.98707247,48.98388834,49.57815018,49.57532932,48.79088567,-50.46380851,39.58684829,39.64029011,11154.13872,20.79426677,0.228245997,SHREECEM,16740.09829
2016,14087.53135,14108.92772,14065.93573,14087.42928,179.80062,14087.09959,14086.64141,14086.15994,14085.67042,14087.08753,14086.62485,14086.15175,14085.68071,14133.88372,14087.09959,14040.31546,14084.80522,14087.64018,14088.7138,14088.38949,0,14087.10069,14086.65129,14085.68241,46.04694424,33.72527917,24.68860683,1.358765931,-3.58155398,-4.671652411,-4.577571199,0.462678374,1.406822084,0.944143711,0.47103816,1.311818546,1.836612824,2.83239789,3.800747811,0.008441244,0.01767301,0.036081599,0.010444473,49.99637089,49.63880994,49.39948724,49.40317546,49.3972989,49.39948724,49.38480328,49.38763698,49.61858883,-51.34270522,43.80822412,43.80345897,14087.43091,21.66012739,0.225250775,SHREECEM,21141.89558
2017,17469.6404,17490.32692,17448.75748,17469.31041,251.4751324,17468.94332,17468.49936,17468.06898,17467.65229,17468.94755,17468.51038,17468.08031,17467.64736,17512.85035,17468.94332,17425.03629,17466.3002,17468.61831,17468.72512,17467.45234,0,17468.94306,17468.49567,17467.64043,44.89415269,33.04795887,23.98917493,1.172939798,-0.660573096,-0.527668694,-0.42231431,0.437172242,1.300193026,0.863020784,0.432950204,1.220533139,1.76829387,2.586979673,3.404105849,0.006595046,0.012716103,0.024375555,0.007160256,50.16240837,50.054586,49.73859276,49.7351352,49.74221109,49.73859276,49.91981194,49.91699589,49.60387121,-50.64727756,42.18449878,42.15021354,17469.46494,20.97814601,0.241669397,SHREECEM,26214.70566
2018,16711.8289,16735.53798,16686.52209,16711.43797,311.36863,16711.52783,16711.6416,16711.75295,16711.86152,16711.52794,16711.63918,16711.74727,16711.85337,16762.02429,16711.52783,16661.03136,16712.8269,16711.94724,16714.10687,16714.69558,0,16711.52746,16711.64203,16711.86378,42.94554982,31.59711001,23.35968954,-0.298430102,-1.264498489,-1.757296393,-2.062961831,-0.111232361,-0.325421884,-0.214189523,-0.106099088,-0.296454138,-0.448569642,-0.669054223,-0.863928319,8.40E-06,-9.06E-05,-0.00015777,-0.001649205,49.86171492,49.77643043,50.39775022,50.39902976,50.39649165,50.39775022,49.92149829,49.92105678,50.6674815,-50.30281521,49.56735364,49.57584707,16711.16601,21.36966674,0.274290146,SHREECEM,25078.79902
2019,19088.23881,19113.62189,19062.96221,19087.99443,351.1397051,19087.65265,19087.22454,19086.79686,19086.36586,19087.65253,19087.22395,19086.79446,19086.36462,19140.81395,19087.65265,19034.49135,19085.9224,19088.78242,19090.76282,19090.29849,0,19087.65301,19087.22418,19086.3677,42.15718179,30.59854563,22.27542472,1.205349851,-0.140860331,0.115190805,0.076856377,0.428579154,1.287910999,0.859331845,0.429846636,1.203455261,1.707758056,2.574287275,3.437733479,0.005768984,0.011460203,0.022703727,0.006448257,50.18973609,50.14339066,49.49493598,49.49475719,49.49517549,49.49493598,49.8540705,49.85394031,49.29613137,-50.29162761,51.18398565,51.17519661,19088.19284,21.50156658,0.336594714,SHREECEM,28645.10299
2020,21567.51629,21602.56814,21532.2888,21567.11909,850.715493,21566.73344,21566.24459,21565.75503,21565.26753,21566.73188,21566.24428,21565.75667,21565.26887,21640.47684,21566.73344,21492.99004,21564.28494,21565.06783,21565.23605,21565.64706,0,21566.73389,21566.24525,21565.26682,41.26101221,29.85659458,21.73664569,1.363936729,-2.393690134,-2.689949115,-1.963716532,0.48760788,1.463011629,0.975403749,0.48780266,1.366878856,1.9523173,2.925126229,3.896003189,0.006676297,0.012998343,0.025574048,0.006216921,50.09561455,49.91840951,49.27761365,49.27858657,49.27628642,49.27761365,49.15161679,49.1569317,49.53823668,-50.74513034,71.37535727,71.39075206,21567.32535,22.0803768,0.441932482,SHREECEM,32368.71254
